,id_site,no_couche,carbone_16_5_1,ph_eau_6_1,soil_composition,desc_code_occupation1,desc_code_occupation3,x_theo,y_theo
1086,622,1,9.18,5.67,0.843,successions culturales,grandes cultures,537858.23,6798337.84
1087,622,2,2.94,6.52,0.88,successions culturales,grandes cultures,537858.23,6798337.84
1088,623,1,12.791,6.57,0.918,successions culturales,grandes cultures,553846.54,6798204.95
1089,623,2,3.02,6.96,0.932,successions culturales,grandes cultures,553846.54,6798204.95
1090,624,1,8.231,5.75,0.958,successions culturales,grandes cultures,569834.78,6798071.85
1091,624,2,2.788,7.0,0.971,successions culturales,grandes cultures,569834.78,6798071.85
1092,625,1,11.646,6.02,0.965,successions culturales,systeme de rotations sans prairie sans interculture,585823.04,6797938.51
1093,625,2,4.041,5.51,0.976,successions culturales,systeme de rotations sans prairie sans interculture,585823.04,6797938.51
1094,626,1,11.96,7.63,0.972,successions culturales,systeme de rotations sans prairie sans interculture,601811.31,6797804.94
1095,626,2,5.86,7.69,0.981,successions culturales,systeme de rotations sans prairie sans interculture,601811.31,6797804.94
1096,627,1,16.149,8.23,0.898,successions culturales,grandes cultures,617799.67,6797671.19
1097,627,2,7.553,8.51,0.744,successions culturales,grandes cultures,617799.67,6797671.19
1098,628,1,15.13,8.14,0.931,successions culturales,systeme de rotations sans prairie sans interculture,633788.11,6797537.25
1099,628,2,9.16,8.36,0.851,successions culturales,systeme de rotations sans prairie sans interculture,633788.11,6797537.25
1100,629,1,16.44,8.25,0.825,successions culturales,systeme de rotations sans prairie sans interculture,649776.51,6797403.04
1101,629,2,7.53,8.54,0.625,successions culturales,systeme de rotations sans prairie sans interculture,649776.51,6797403.04
1102,630,1,9.701,7.99,0.92,successions culturales,systeme de rotations sans prairie sans interculture,665764.86,6797268.52
1103,630,2,4.959,8.26,0.939,successions culturales,systeme de rotations sans prairie sans interculture,665764.86,6797268.52
1104,631,1,6.86,4.6,0.151,surfaces boisees,forets mixtes,681753.23,6797133.86
1105,631,2,1.92,5.9,0.163,surfaces boisees,forets mixtes,681753.23,6797133.86
1106,632,1,9.215,8.23,0.655,successions culturales,systeme de rotations sans prairie sans interculture,697741.64,6796999.01
1107,632,2,4.264,8.12,0.706,successions culturales,systeme de rotations sans prairie sans interculture,697741.64,6796999.01
1108,633,1,32.8,7.7,0.8,surfaces boisees,forets caducifoliees,713730,6796863.88
1109,633,2,8.96,8.3,0.896,surfaces boisees,forets caducifoliees,713730,6796863.88
1110,634,1,19.0,8.34,0.686,successions culturales,jachere fixe,729718.35,6796728.59
1111,634,2,15.2,8.36,0.631,successions culturales,jachere fixe,729718.35,6796728.59
1112,635,1,15.7,5.5,0.845,surfaces boisees,forets caducifoliees,745706.7,6796593.17
1113,635,2,6.2,5.26,0.869,surfaces boisees,forets caducifoliees,745706.7,6796593.17
1114,636,1,16.0,8.1,0.756,successions culturales,systeme de rotations sans prairie sans interculture,761694.99,6796457.55
1115,636,2,10.7,8.3,0.755,successions culturales,systeme de rotations sans prairie sans interculture,761694.99,6796457.55
1116,637,1,32.9,8.2,0.807,successions culturales,jachere fixe,777683.24,6796321.69
1117,637,2,17.9,8.4,0.828,successions culturales,jachere fixe,777683.24,6796321.69
1118,638,1,18.7,6.1,0.847,surfaces toujours en herbe,Surface toujours en herbe (STH),793671.38,6796185.65
1119,638,2,5.67,7.2,0.879,surfaces toujours en herbe,Surface toujours en herbe (STH),793671.38,6796185.65
1120,639,1,12.1,5.3,0.456,surfaces toujours en herbe,Surface toujours en herbe (STH),809659.55,6796049.4
1121,639,2,2.48,5.9,0.402,surfaces toujours en herbe,Surface toujours en herbe (STH),809659.55,6796049.4
1122,640,1,17.2,8.2,0.825,successions culturales,systeme de rotations sans prairie sans interculture,825647.8,6795912.97
1123,640,2,13.2,8.3,0.813,successions culturales,systeme de rotations sans prairie sans interculture,825647.8,6795912.97
1124,641,1,30.4,7.9,0.945,successions culturales,systeme de rotations sans prairie sans interculture,841635.99,6795776.39
1125,641,2,19.6,8.0,0.967,successions culturales,systeme de rotations sans prairie sans interculture,841635.99,6795776.39
1126,642,1,43.0,7.8,0.838,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,857624.19,6795639.56
1127,642,2,14.0,8.1,0.756,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,857624.19,6795639.56
1128,643,1,16.4,6.1,0.974,successions culturales,systeme de rotations sans prairie sans interculture,873612.36,6795502.51
1129,643,2,5.99,6.6,0.982,successions culturales,systeme de rotations sans prairie sans interculture,873612.36,6795502.51
1130,644,1,29.9,5.7,0.985,surfaces boisees,forets caducifoliees,889600.44,6795365.31
1131,644,2,12.3,7.5,0.988,surfaces boisees,forets caducifoliees,889600.44,6795365.31
1132,645,1,24.6,6.3,0.83,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,905588.5,6795227.95
1133,645,2,8.16,7.0,0.823,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,905588.5,6795227.95
1134,646,1,29.1,7.0,0.914,surfaces boisees,forets caducifoliees,921576.58,6795090.4
1135,647,1,16.4,8.1,0.905,successions culturales,systeme de rotations sans prairie sans interculture,937564.66,6794952.64
1136,647,2,12.9,8.3,0.898,successions culturales,systeme de rotations sans prairie sans interculture,937564.66,6794952.64
1137,648,1,13.9,4.7,0.821,surfaces boisees,forets caducifoliees,953552.69,6794814.71
1138,648,2,7.06,4.5,0.827,surfaces boisees,forets caducifoliees,953552.69,6794814.71
1139,649,1,25.7,4.4,0.511,surfaces boisees,forets mixtes,969540.71,6794676.57
1140,649,2,13.0,4.4,0.521,surfaces boisees,forets mixtes,969540.71,6794676.57
1141,650,1,18.7,4.3,0.175,surfaces boisees,forets mixtes,985528.71,6794538.22
1142,650,2,7.72,4.6,0.193,surfaces boisees,forets mixtes,985528.71,6794538.22
1143,651,1,47.7,4.1,0.313,surfaces boisees,forets de coniferes,1001516.65,6794399.73
1144,652,1,12.2,4.6,0.364,surfaces boisees,forets mixtes,1017504.64,6794261.14
1145,652,2,3.97,4.9,0.354,surfaces boisees,forets mixtes,1017504.64,6794261.14
1146,653,1,36.7,8.0,0.775,successions culturales,systeme de rotations sans prairie avec interculture,1033492.68,6794122.36
1147,653,2,24.5,8.1,0.776,successions culturales,systeme de rotations sans prairie avec interculture,1033492.68,6794122.36
1148,656,1,19.6,6.6,0.85,successions culturales,jachere fixe,154012.8,6785481.46
1149,656,2,6.2,7.1,0.745,successions culturales,jachere fixe,154012.8,6785481.46
1150,657,1,48.8,5.5,0.531,successions culturales,systeme de rotations sans prairie avec interculture,170000.55,6785353.47
1151,657,2,32.4,5.8,0.485,successions culturales,systeme de rotations sans prairie avec interculture,170000.55,6785353.47
1152,658,1,35.6,6.2,0.648,successions culturales,systeme de rotations sans prairie avec interculture,185988.33,6785225.25
1153,658,2,21.5,5.8,0.683,successions culturales,systeme de rotations sans prairie avec interculture,185988.33,6785225.25
1154,659,1,41.5,6.0,0.586,successions culturales,grandes cultures et prairies courte duree,201976.14,6785096.75
1155,659,2,18.4,6.2,0.642,successions culturales,grandes cultures et prairies courte duree,201976.14,6785096.75
1156,660,1,30.7,5.6,0.656,successions culturales,grandes cultures et prairies courte duree,217963.96,6784967.96
1157,660,2,19.4,5.4,0.676,successions culturales,grandes cultures et prairies courte duree,217963.96,6784967.96
1158,661,1,33.5,5.65,0.575,surfaces toujours en herbe,STH 6-10 ans semee,233951.8,6784838.96
1159,661,2,11.6,5.86,0.551,surfaces toujours en herbe,STH 6-10 ans semee,233951.8,6784838.96
1160,662,1,50.5,5.6,0.722,successions culturales,systeme de rotations sans prairie avec interculture,249939.68,6784709.74
1161,662,2,20.8,5.7,0.674,successions culturales,systeme de rotations sans prairie avec interculture,249939.68,6784709.74
1162,663,1,22.1,6.7,0.803,successions culturales,systeme de rotations sans prairie sans interculture,265927.57,6784580.25
1163,663,2,4.42,6.4,0.835,successions culturales,systeme de rotations sans prairie sans interculture,265927.57,6784580.25
1164,664,1,24.4,4.5,0.854,surfaces boisees,forets mixtes,281915.46,6784450.54
1165,664,2,7.63,4.6,0.843,surfaces boisees,forets mixtes,281915.46,6784450.54
1166,665,1,18.3,6.3,0.806,successions culturales,systeme de rotations sans prairie avec interculture,297903.4,6784320.63
1167,665,2,10.2,5.7,0.8,successions culturales,systeme de rotations sans prairie avec interculture,297903.4,6784320.63
1168,666,1,14.0,6.5,0.699,successions culturales,systeme de rotations sans prairie avec interculture,313891.41,6784190.55
1169,666,2,8.77,6.5,0.662,successions culturales,systeme de rotations sans prairie avec interculture,313891.41,6784190.55
1170,667,1,15.5,7.1,0.785,successions culturales,systeme de rotations sans prairie avec interculture,329879.51,6784060.3
1171,667,2,6.47,6.9,0.763,successions culturales,systeme de rotations sans prairie avec interculture,329879.51,6784060.3
1172,668,1,14.2,5.66,0.576,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,345867.65,6783929.86
1173,668,2,8.4,5.87,0.586,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,345867.65,6783929.86
1174,669,1,16.7,6.16,0.85,successions culturales,systeme de rotations sans prairie sans interculture,361855.8,6783799.25
1175,669,2,8.82,5.88,0.831,successions culturales,systeme de rotations sans prairie sans interculture,361855.8,6783799.25
1176,670,1,15.9,6.3,0.895,successions culturales,systeme de rotations sans prairie avec interculture,377844,6783668.46
1177,670,2,10.6,6.4,0.883,successions culturales,systeme de rotations sans prairie avec interculture,377844,6783668.46
1178,671,1,40.3,6.18,0.841,surfaces toujours en herbe,STH 6-10 ans semee,393832.21,6783537.48
1179,671,2,18.0,6.09,0.862,surfaces toujours en herbe,STH 6-10 ans semee,393832.21,6783537.48
1180,672,1,26.452,5.54,0.725,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,409820.36,6783406.29
1181,672,2,11.719,6.37,0.743,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,409820.36,6783406.29
1182,673,1,14.739,7.75,0.822,successions culturales,grandes cultures et prairies courte duree,425808.46,6783274.84
1183,673,2,6.031,8.07,0.843,successions culturales,grandes cultures et prairies courte duree,425808.46,6783274.84
1184,674,1,16.0,4.4,0.579,surfaces boisees,peupleraies,441796.59,6783143.17
1185,674,2,4.24,4.6,0.51,surfaces boisees,peupleraies,441796.59,6783143.17
1186,675,1,30.995,5.89,0.895,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,457784.69,6783011.37
1187,675,2,10.579,6.95,0.864,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,457784.69,6783011.37
1188,676,1,33.3,7.87,0.892,successions culturales,systeme de rotations sans prairie sans interculture,473772.73,6782879.38
1189,676,2,16.05,8.3,0.9,successions culturales,systeme de rotations sans prairie sans interculture,473772.73,6782879.38
1190,677,1,14.4,6.6,0.526,successions culturales,systeme de rotations sans prairie sans interculture,489760.82,6782747.22
1191,677,2,7.36,6.8,0.519,successions culturales,systeme de rotations sans prairie sans interculture,489760.82,6782747.22
1192,678,1,95.9,5.6,0.449,milieux naturels particuliers,prairies humides et megaphorbiaies,505748.99,6782614.89
1193,678,2,30.4,6.3,0.187,milieux naturels particuliers,prairies humides et megaphorbiaies,505748.99,6782614.89
1194,679,1,71.7,7.2,0.955,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,521737.16,6782482.36
1195,679,2,15.3,8.1,0.887,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,521737.16,6782482.36
1196,680,1,15.5,7.0,0.573,successions culturales,systeme de rotations sans prairie sans interculture,537725.33,6782349.64
1197,680,2,6.5,7.2,0.702,successions culturales,systeme de rotations sans prairie sans interculture,537725.33,6782349.64
1198,681,1,18.0,5.42,0.854,successions culturales,systeme de rotations sans prairie sans interculture,553713.42,6782216.74
1199,681,2,6.48,6.22,0.841,successions culturales,systeme de rotations sans prairie sans interculture,553713.42,6782216.74
1200,682,1,9.11,7.22,0.931,successions culturales,systeme de rotations sans prairie sans interculture,569701.48,6782083.64
1201,682,2,3.02,7.14,0.952,successions culturales,systeme de rotations sans prairie sans interculture,569701.48,6782083.64
1202,683,1,10.04,6.93,0.906,successions culturales,grandes cultures,585689.54,6781950.27
1203,683,2,6.96,6.89,0.893,successions culturales,grandes cultures,585689.54,6781950.27
1204,684,1,15.81,8.08,0.732,successions culturales,systeme de rotations sans prairie sans interculture,601677.63,6781816.68
1205,684,2,7.85,8.33,0.549,successions culturales,systeme de rotations sans prairie sans interculture,601677.63,6781816.68
1206,685,1,11.88,6.92,0.894,successions culturales,systeme de rotations sans prairie sans interculture,617665.79,6781682.91
1207,685,2,6.377,7.28,0.919,successions culturales,systeme de rotations sans prairie sans interculture,617665.79,6781682.91
1208,686,1,12.57,7.71,0.89,successions culturales,grandes cultures et prairies courte duree,633653.98,6781548.95
1209,686,2,4.62,8.14,0.935,successions culturales,grandes cultures et prairies courte duree,633653.98,6781548.95
1210,687,1,18.42,8.27,0.624,successions culturales,systeme de rotations sans prairie sans interculture,649642.15,6781414.71
1211,687,2,10.89,8.47,0.516,successions culturales,systeme de rotations sans prairie sans interculture,649642.15,6781414.71
1212,688,1,16.84,8.33,0.739,successions culturales,systeme de rotations sans prairie sans interculture,665630.33,6781280.17
1213,688,2,5.73,8.58,0.637,successions culturales,systeme de rotations sans prairie sans interculture,665630.33,6781280.17
1214,689,1,42.66,7.08,0.394,surfaces boisees,peupleraies,681618.53,6781145.52
1215,690,1,10.63,7.07,0.836,successions culturales,systeme de rotations sans prairie sans interculture,697606.73,6781010.7
1216,690,2,2.6,7.84,0.879,successions culturales,systeme de rotations sans prairie sans interculture,697606.73,6781010.7
1217,691,1,10.1,7.1,0.721,successions culturales,systeme de rotations sans prairie sans interculture,713594.88,6780875.62
1218,691,2,4.4,7.4,0.763,successions culturales,systeme de rotations sans prairie sans interculture,713594.88,6780875.62
1219,692,1,17.2,4.7,0.678,surfaces boisees,forets caducifoliees,729583.02,6780740.36
1220,693,1,24.3,4.6,0.694,surfaces boisees,forets caducifoliees,745571.13,6780604.93
1221,694,1,26.3,4.8,0.8,surfaces boisees,forets caducifoliees,761559.21,6780469.32
1222,694,2,6.16,4.6,0.839,surfaces boisees,forets caducifoliees,761559.21,6780469.32
1223,695,1,14.0,4.7,0.942,surfaces boisees,forets caducifoliees,777547.29,6780333.48
1224,695,2,4.57,5.0,0.95,surfaces boisees,forets caducifoliees,777547.29,6780333.48
1225,696,1,16.3,4.6,0.718,surfaces boisees,forets caducifoliees,793535.25,6780197.46
1226,696,2,4.48,4.9,0.757,surfaces boisees,forets caducifoliees,793535.25,6780197.46
1227,697,1,49.4,7.0,0.986,surfaces boisees,forets mixtes,809523.22,6780061.25
1228,698,1,45.3,5.8,0.967,surfaces boisees,forets caducifoliees,825511.3,6779924.84
1229,698,2,25.5,6.0,0.969,surfaces boisees,forets caducifoliees,825511.3,6779924.84
1230,699,1,41.4,8.1,0.903,surfaces boisees,forets mixtes,841499.32,6779788.25
1231,699,2,8.21,8.4,0.919,surfaces boisees,forets mixtes,841499.32,6779788.25
1232,700,1,48.5,7.1,0.981,surfaces boisees,forets mixtes,857487.31,6779651.4
1233,701,1,21.2,7.7,0.962,successions culturales,systeme de rotations sans prairie sans interculture,873475.28,6779514.37
1234,701,2,11.7,7.9,0.967,successions culturales,systeme de rotations sans prairie sans interculture,873475.28,6779514.37
1235,702,1,40.3,5.7,0.919,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,889463.17,6779377.23
1236,702,2,18.2,6.4,0.912,surfaces toujours en herbe,STH > 10 ans naturelle ou semee,889463.17,6779377.23
1237,703,1,9.91,4.6,0.27,surfaces boisees,forets caducifoliees,905451.04,6779239.87
1238,703,2,4.14,4.7,0.289,surfaces boisees,forets caducifoliees,905451.04,6779239.87
